annotation_id,annotator,comment,created_at,id,lead_time,rating,sentiment,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Отрицательное
120.0,1.0,Спасибо большое!,2025-05-08T15:05:16.927479Z,3887791.0,2.777,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:10.704761Z,1.0,0.0,0.0,0.0,1.0,0
121.0,1.0,Спасибо!,2025-05-08T15:05:19.285061Z,3887832.0,4.285,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:08.120168Z,1.0,0.0,0.0,0.0,1.0,0
122.0,1.0,"заявка выполнена, спасибо.",2025-05-08T15:05:24.157607Z,3887844.0,3.545,5.0,Нравится скорость отработки заявок,2025-05-08T15:05:24.157607Z,0.0,0.0,0.0,0.0,0.0,0
123.0,1.0,Дверь закрывается намного лучше.,2025-05-08T15:05:30.238357Z,3887922.0,4.802,5.0,Вопрос решен,2025-05-08T15:05:30.238357Z,0.0,0.0,0.0,0.0,0.0,0
124.0,1.0,Спасибо за быстрое реагирование!!!,2025-05-08T15:05:38.050379Z,3888009.0,6.664,5.0,Понравилось выполнение заявки,2025-05-08T15:05:38.050379Z,0.0,0.0,0.0,0.0,0.0,0
125.0,1.0,"Оперативно сработали, благодарю.",2025-05-08T15:05:58.671214Z,3888318.0,18.445,5.0,Понравилось выполнение заявки,2025-05-08T15:05:58.671214Z,0.0,0.0,0.0,0.0,0.0,0
126.0,1.0,спасибо большое,2025-05-08T15:06:06.206278Z,3888320.0,6.976,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:25.101154Z,1.0,0.0,0.0,0.0,1.0,0
127.0,1.0,"Спасибо сантехнику Алексею, все сделано качественно ",2025-05-08T15:06:10.876042Z,3888354.0,3.304,5.0,Нравится качество работы сотрудников,2025-05-08T15:06:10.876042Z,0.0,0.0,0.0,0.0,0.0,0
128.0,1.0,"Огромное человеческое спасибо за оперативность выполнения работы нашему дежурному сантехнику, прибывшему в воскресенье через 20 минут после написания заявки! Все решилось наилучшим образом! Вот так бы все вопросы оперативно решались!!!",2025-05-08T15:07:39.832771Z,3888539.0,60.561,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки"", ""Нравится качество работы сотрудников"", ""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-08T15:07:39.832771Z,1.0,1.0,1.0,1.0,1.0,0
129.0,1.0,Очень оперативно и никуда не пришлось ходить.,2025-05-08T15:07:53.166067Z,3888591.0,11.104,5.0,Вопрос решен,2025-05-08T15:07:53.166067Z,0.0,0.0,0.0,0.0,0.0,0
130.0,1.0,Проблема решена.,2025-05-08T15:08:01.316749Z,3888606.0,2.916,5.0,Вопрос решен,2025-05-08T15:08:01.316749Z,0.0,0.0,0.0,0.0,0.0,0
131.0,1.0,Очень оперативно отреагировали! Спасибо!,2025-05-08T15:08:06.156242Z,3888633.0,3.786,5.0,Понравилось выполнение заявки,2025-05-08T15:08:06.156242Z,0.0,0.0,0.0,0.0,0.0,0
132.0,1.0,"оперативно, качественно, вопросов не возникло. Спасибо.",2025-05-08T15:08:13.826122Z,3888794.0,6.123,5.0,Вопрос решен,2025-05-08T15:08:13.826122Z,0.0,0.0,0.0,0.0,0.0,0
133.0,1.0,Быстро!,2025-05-08T15:08:18.182098Z,3888811.0,3.228,5.0,Вопрос решен,2025-05-08T15:08:18.182098Z,0.0,0.0,0.0,0.0,0.0,0
134.0,1.0,Благодарю за оперативность!,2025-05-08T15:12:45.112642Z,3888828.0,190.544,5.0,Понравилось выполнение заявки,2025-05-08T15:12:45.112642Z,0.0,0.0,0.0,0.0,0.0,0
135.0,1.0,спасибо за оперативное решение проблемы. ,2025-05-08T15:12:51.420927Z,3889213.0,5.033,5.0,Понравилось выполнение заявки,2025-05-08T15:12:51.420927Z,0.0,0.0,0.0,0.0,0.0,0
136.0,1.0,Оперативная работа,2025-05-08T15:12:56.909126Z,3889473.0,4.155,1.0,Вопрос решен,2025-05-08T15:12:56.909126Z,0.0,0.0,0.0,0.0,0.0,0
137.0,1.0,"оперативное решение проблемы! 
",2025-05-08T15:13:01.016229Z,3889502.0,2.686,5.0,Вопрос решен,2025-05-08T15:13:01.016229Z,0.0,0.0,0.0,0.0,0.0,0
138.0,1.0,Первый раз вы решили вопрос быстро ,2025-05-08T15:13:09.866367Z,3889542.0,7.493,5.0,Вопрос решен,2025-05-08T15:13:09.866367Z,0.0,0.0,0.0,0.0,0.0,0
139.0,1.0,Надолго ли,2025-05-08T15:13:13.266814Z,3889737.0,2.12,1.0,Отрицательное,2025-05-08T15:13:13.266814Z,0.0,0.0,0.0,0.0,0.0,0
140.0,1.0,отлично спасибо ,2025-05-08T15:13:17.439780Z,3889783.0,2.918,5.0,Понравилось выполнение заявки,2025-05-08T15:13:17.439780Z,0.0,0.0,0.0,0.0,0.0,0
141.0,1.0,"спасибо большое, Татьяна.",2025-05-08T15:13:21.192070Z,3889827.0,2.842,5.0,Нравится качество работы сотрудников,2025-05-08T15:13:21.192070Z,0.0,0.0,0.0,0.0,0.0,0
142.0,1.0,спасибо ,2025-05-08T15:13:24.354318Z,3889866.0,3.497,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:31.723427Z,1.0,0.0,0.0,0.0,1.0,0
143.0,1.0,Лучший мастер на свете 🥰Спасибо большое 🙏,2025-05-08T15:19:02.815918Z,3889956.0,336.722,5.0,Нравится качество работы сотрудников,2025-05-08T15:19:02.815918Z,0.0,0.0,0.0,0.0,0.0,0
144.0,1.0,"Спасибо большое, что починили домофон. ",2025-05-08T15:19:13.858399Z,3890030.0,9.053,5.0,Вопрос решен,2025-05-08T15:19:13.858399Z,0.0,0.0,0.0,0.0,0.0,0
145.0,1.0,Отличная работа,2025-05-08T15:19:16.560893Z,3890209.0,1.481,5.0,Вопрос решен,2025-05-08T15:19:16.560893Z,0.0,0.0,0.0,0.0,0.0,0
146.0,1.0,Спасибо огромное за помощь!,2025-05-08T15:19:28.134363Z,3890231.0,9.914,5.0,Вопрос решен,2025-05-08T15:19:28.134363Z,0.0,0.0,0.0,0.0,0.0,0
147.0,1.0,"обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ",2025-05-08T15:21:08.805738Z,3890239.0,98.753,5.0,Вопрос решен,2025-05-08T15:21:08.805738Z,0.0,0.0,0.0,0.0,0.0,0
148.0,1.0,отличная работа. теперь дверь закрывается плавно. спасибо. ,2025-05-08T15:21:25.083393Z,3890275.0,14.697,5.0,Вопрос решен,2025-05-08T15:21:25.083393Z,0.0,0.0,0.0,0.0,0.0,0
149.0,1.0,спасибо,2025-05-08T15:21:29.043986Z,3890303.0,2.638,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:35.336469Z,1.0,0.0,0.0,0.0,1.0,0
150.0,1.0,спасибо большое ,2025-05-08T15:21:31.890616Z,3890389.0,1.801,5.0,Вопрос решен,2025-05-08T15:21:31.890616Z,0.0,0.0,0.0,0.0,0.0,0
151.0,1.0,Все супер быстро! Спасибо! ,2025-05-08T15:21:34.480396Z,3890393.0,1.694,5.0,Вопрос решен,2025-05-08T15:21:34.480396Z,0.0,0.0,0.0,0.0,0.0,0
152.0,1.0,Оперативно) спасибо,2025-05-08T15:21:37.666662Z,3890484.0,1.877,5.0,Понравилось выполнение заявки,2025-05-08T15:21:37.666662Z,0.0,0.0,0.0,0.0,0.0,0
153.0,1.0,Супер,2025-05-08T15:21:41.121678Z,3890486.0,1.735,5.0,Вопрос решен,2025-05-08T15:21:41.121678Z,0.0,0.0,0.0,0.0,0.0,0
154.0,1.0,Спасибо.,2025-05-08T15:21:43.432003Z,3890512.0,2.318,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:40.894711Z,1.0,0.0,0.0,0.0,1.0,0
155.0,1.0,"Молодцы, оперативно. ",2025-05-08T15:21:45.987549Z,3890517.0,1.423,5.0,Вопрос решен,2025-05-08T15:21:45.987549Z,0.0,0.0,0.0,0.0,0.0,0
156.0,1.0,Вопрос решился быстро. Спасибо!,2025-05-08T15:21:48.835350Z,3890604.0,1.784,5.0,Вопрос решен,2025-05-08T15:21:48.835350Z,0.0,0.0,0.0,0.0,0.0,0
157.0,1.0,Спасибо 😉 ,2025-05-08T15:21:52.610708Z,3890656.0,4.354,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:43.992471Z,1.0,0.0,0.0,0.0,1.0,0
158.0,1.0,Александру спасибо за объяснение причины бульканья ! ,2025-05-08T15:22:01.726110Z,3890678.0,5.514,5.0,Нравится качество работы сотрудников,2025-05-08T15:22:01.726110Z,0.0,0.0,0.0,0.0,0.0,0
159.0,1.0,спасибо! всё быстро!,2025-05-08T15:22:04.638163Z,3890716.0,1.822,5.0,Вопрос решен,2025-05-08T15:22:04.638163Z,0.0,0.0,0.0,0.0,0.0,0
160.0,1.0,Спасибо,2025-05-08T15:22:32.994502Z,3890952.0,29.045,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:49.943481Z,1.0,0.0,0.0,0.0,1.0,0
161.0,1.0,Спасибо! Исправили мою ошибку,2025-05-08T15:22:39.779840Z,3890985.0,5.156,5.0,Вопрос решен,2025-05-08T15:22:39.779840Z,0.0,0.0,0.0,0.0,0.0,0
162.0,1.0,мастер сделал все очень быстро и аккуратно,2025-05-08T15:22:46.065157Z,3891095.0,5.123,5.0,Нравится качество работы сотрудников,2025-05-08T15:22:46.065157Z,0.0,0.0,0.0,0.0,0.0,0
163.0,1.0,спасибо!,2025-05-08T15:23:40.534755Z,3891173.0,54.669,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:53.438265Z,1.0,0.0,0.0,0.0,1.0,0
164.0,1.0,спасибо за оперативность,2025-05-08T15:23:43.288041Z,3891188.0,1.219,5.0,Вопрос решен,2025-05-08T15:23:43.288041Z,0.0,0.0,0.0,0.0,0.0,0
165.0,1.0,Спасибо!,2025-05-08T15:23:45.857722Z,3891298.0,2.798,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:01:57.122494Z,1.0,0.0,0.0,0.0,1.0,0
166.0,1.0,Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ,2025-05-08T15:23:52.198658Z,3891325.0,4.656,5.0,Нравится качество работы сотрудников,2025-05-08T15:23:52.198658Z,0.0,0.0,0.0,0.0,0.0,0
167.0,1.0,"Иван, огромное спасибо вам ! ",2025-05-08T15:23:55.373754Z,3891380.0,1.652,5.0,Нравится качество работы сотрудников,2025-05-08T15:23:55.373754Z,0.0,0.0,0.0,0.0,0.0,0
168.0,1.0,Среагировали за 20 минут!!!!,2025-05-08T15:24:07.745756Z,3891477.0,11.16,5.0,Нравится скорость отработки заявок,2025-05-08T15:24:07.745756Z,0.0,0.0,0.0,0.0,0.0,0
169.0,1.0,"Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ",2025-05-08T15:24:11.470185Z,3891489.0,2.56,5.0,Нравится качество работы сотрудников,2025-05-08T15:24:11.470185Z,0.0,0.0,0.0,0.0,0.0,0
170.0,1.0,спасибо! в тот же день электрик решил проблему.,2025-05-08T15:24:44.348765Z,3891568.0,31.604,5.0,Понравилось выполнение заявки,2025-05-08T15:24:44.348765Z,0.0,0.0,0.0,0.0,0.0,0
171.0,1.0,"Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах",2025-05-08T15:25:07.728690Z,3891612.0,9.989,5.0,Вопрос решен,2025-05-08T15:25:07.728690Z,0.0,0.0,0.0,0.0,0.0,0
172.0,1.0,спасибо!,2025-05-08T15:25:55.618741Z,3891740.0,3.31,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:02:21.420600Z,1.0,0.0,0.0,0.0,1.0,0
173.0,1.0,да все верно. спасибо,2025-05-08T15:26:03.962861Z,3891850.0,7.088,5.0,Вопрос решен,2025-05-08T15:26:03.962861Z,0.0,0.0,0.0,0.0,0.0,0
174.0,1.0,спасибо всё бистро устранили ,2025-05-08T15:26:07.600112Z,3891871.0,2.696,5.0,Вопрос решен,2025-05-08T15:26:07.600112Z,0.0,0.0,0.0,0.0,0.0,0
175.0,1.0,"Спасибо, вроде бы стало лучше. ",2025-05-08T15:26:13.302162Z,3891943.0,4.672,4.0,Вопрос решен,2025-05-08T15:26:13.302162Z,0.0,0.0,0.0,0.0,0.0,0
176.0,1.0,Спасибо большое за Вашу быструю и профессиональную помощь. ,2025-05-08T15:26:27.032911Z,3892115.0,12.576,5.0,Нравится скорость отработки заявок,2025-05-08T15:26:27.032911Z,0.0,0.0,0.0,0.0,0.0,0
177.0,1.0,"Все быстро, не смотря на поздний час.",2025-05-08T15:26:48.998159Z,3892189.0,20.161,5.0,Нравится качество выполнения заявки,2025-05-08T15:26:48.998159Z,0.0,0.0,0.0,0.0,0.0,0
178.0,1.0,Спасибо ,2025-05-08T15:26:52.589403Z,3892247.0,5.408,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-09T10:57:02.850438Z,1.0,0.0,0.0,1.0,0.0,0
179.0,1.0,спасибо ,2025-05-08T15:27:10.008642Z,3892258.0,3.577,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:02:30.592665Z,1.0,0.0,0.0,0.0,1.0,0
180.0,1.0,спасибо,2025-05-08T15:27:12.127286Z,3892271.0,3.036,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:02:34.014822Z,1.0,0.0,0.0,0.0,1.0,0
181.0,1.0,ответ был предоставлен оперативно и в полном объеме,2025-05-08T15:28:43.006881Z,3892432.0,89.86,5.0,Нравится скорость отработки заявок,2025-05-08T15:28:43.006881Z,0.0,0.0,0.0,0.0,0.0,0
182.0,1.0,"Спасибо огромное,  напор стал отличным!",2025-05-08T15:29:40.035987Z,3892474.0,52.276,5.0,Нравится скорость отработки заявок,2025-05-08T15:29:40.035987Z,0.0,0.0,0.0,0.0,0.0,0
183.0,1.0,спасибо,2025-05-08T15:29:42.132323Z,3892541.0,3.282,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T15:02:37.648725Z,1.0,0.0,0.0,0.0,1.0,0
184.0,1.0,Спасибо) там правда все убрали и стало прям чисто) если можете еще отмыть пятна чего-то… буду очень вам признателен) возможно там нужна не только тряпка),2025-05-08T15:30:00.583894Z,3892548.0,17.294,5.0,Нравится качество выполнения заявки,2025-05-08T15:30:00.583894Z,0.0,0.0,0.0,0.0,0.0,0
185.0,1.0,сделали,2025-05-08T15:30:02.903189Z,3892589.0,1.544,5.0,Вопрос решен,2025-05-08T15:30:02.903189Z,0.0,0.0,0.0,0.0,0.0,0
186.0,1.0,Спасибо мастеру Сергею за четкую работу! ,2025-05-08T15:30:05.475730Z,3892591.0,1.505,5.0,Нравится качество работы сотрудников,2025-05-08T15:30:05.475730Z,0.0,0.0,0.0,0.0,0.0,0
187.0,1.0,"Наконец - то. Очень надеюсь, что через 2 дня он не встанет снова",2025-05-08T15:34:55.754969Z,3892629.0,6.517,4.0,Отрицательное,2025-05-08T15:34:55.754969Z,0.0,0.0,0.0,0.0,0.0,0
188.0,1.0,"Благодарим, очень оперативно!",2025-05-08T15:35:01.815898Z,3892632.0,4.587,5.0,Нравится скорость отработки заявок,2025-05-08T15:35:01.815898Z,0.0,0.0,0.0,0.0,0.0,0
189.0,1.0,"Быстро, мастеру большое спасибо",2025-05-08T15:35:05.328972Z,3892659.0,1.975,5.0,Нравится качество работы сотрудников,2025-05-08T15:35:05.328972Z,0.0,0.0,0.0,0.0,0.0,0
190.0,1.0,"Вопрос решен быстро, спасибо мастеру. Фото выполненной работы приложил и даже позвонил!",2025-05-08T15:35:09.517016Z,3892748.0,3.044,5.0,Нравится качество работы сотрудников,2025-05-08T15:35:09.517016Z,0.0,0.0,0.0,0.0,0.0,0
